longitude,latitude,ndvi_2006,ndvi_2007,ndvi_2008,ndvi_2009,ndvi_2010,ndvi_2011,ndvi_2013,ndvi_2014,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_2026,ndvi_trend,ndvi_std,ndvi_min,n_loss_years,elevation,slope,dist_settlement,class,predict_mask
77.817,13.003,0.3645541,0.30848813,,0.33034724,0.34031898,0.33947864,0.3104673,0.37593916,0.40298644,0.41355282,0.3990523,0.4378981,0.4084934,0.36555028,0.41800022,0.41241744,0.42742375,0.4170981,0.44378114,0.4131153,0.0055569983217646154,0.041634842993385296,0.30848813,5,888.0,0.17847838,3000.0,,0
77.817,13.048,0.29161188,0.20255426,,0.23126519,0.26876366,0.2998893,0.22380474,0.24985743,0.27529702,0.3066794,0.2610151,0.33009854,0.27066332,0.28296566,0.3997208,0.33372378,0.35989183,0.30771875,0.3631107,0.31004742,0.005542027818910998,0.04905530505712433,0.20255426,16,902.0,0.21840067,3162.2776601683795,,0
77.817,13.093,0.338306,0.25150287,,0.2768026,0.31688085,0.34659615,0.30021393,0.33509508,0.3670756,0.35786766,0.36225268,0.3868061,0.31424478,0.31846434,0.38570422,0.32338327,0.32940242,0.27673787,0.35455483,0.2665145,0.0007614944902051516,0.03814016028299509,0.25150287,13,884.0,0.25177416,3605.551275463989,,0
77.817,13.138,0.29116207,0.22665115,,0.2267933,0.2714243,0.30657163,0.26680776,0.26837635,0.27767026,0.23534846,0.27084392,0.29276177,0.20802966,0.25560194,0.32208255,0.3034917,0.33602166,0.28773713,0.30642486,0.30617636,0.002594421982878297,0.03373753814868728,0.20802966,19,906.0,0.18780567,3000.0,,0
77.817,13.183,0.3322399,0.23887622,,0.23691157,0.34107843,0.335121,0.23682833,0.33424044,0.30992228,0.29786286,0.30823454,0.31974524,0.26469925,0.34173423,0.37273148,0.4077254,0.40987155,0.3088077,0.37133536,0.34897605,0.004667425316982878,0.05014196060096164,0.23682833,15,897.0,0.33226246,2000.0,,0
77.817,13.228,0.3135464,0.29020637,,0.29592076,0.32377404,0.36167392,0.27139357,0.34389126,0.34609404,0.37686244,0.35389075,0.38961396,0.28543702,0.33874717,0.38840443,0.3765329,0.4165812,0.30613747,0.36106908,0.3516353,0.0031638881351226285,0.03894848982635343,0.27139357,10,885.0,0.3491023,1000.0,,0
77.817,13.273,0.27050945,0.25440392,,0.27654865,0.27449486,0.2959382,0.26447633,0.36091176,0.32704476,0.34054807,0.3447896,0.36619967,0.29308563,0.33113888,0.3513822,0.39441103,0.45596233,0.34962976,0.3939745,0.40270934,0.007410564928273949,0.05357220867598868,0.25440392,12,880.0,0.06127341,0.0,,0
77.817,13.318,0.34399107,0.2526742,,0.2937622,0.34575176,0.34706786,0.29767367,0.40901607,0.4252973,0.4345443,0.41013497,0.4153776,0.3288618,0.42164332,0.44219798,0.4226059,0.44747555,0.37432685,0.4164142,0.37540215,0.00589492363951874,0.055232235159864036,0.2526742,7,882.0,0.12012965,1000.0,,0
77.817,13.362,0.30149904,0.27735633,,0.28600332,0.37191045,0.3311168,0.31298643,0.3689161,0.40094292,0.38362372,0.38463578,0.394505,0.32368714,0.34662408,0.42271316,0.39539513,0.45153135,0.34401697,0.3458014,0.34391478,0.003980993907913002,0.04510564891984342,0.27735633,10,895.0,0.14203788,2000.0,,0
77.817,13.407,0.2872753,0.25096062,,0.2581079,0.30928427,0.2951465,0.3000591,0.29213238,0.31754306,0.31961006,0.36163133,0.37822735,0.31207085,0.34133855,0.39639226,0.3722228,0.41283157,0.3423793,0.3761829,0.3589564,0.006154027128644145,0.04438070766790028,0.25096062,12,894.0,0.15390669,3000.0,,0
77.817,13.452,0.25403407,0.26411656,,0.27573872,0.3173398,0.28909662,0.27243632,0.32197833,0.29111218,0.35628498,0.37400386,0.3457105,0.26973933,0.32864484,0.39079353,0.3240043,0.3728419,0.32394308,0.31494844,0.3286358,0.0038991837575196664,0.03887043721769787,0.25403407,15,904.0,0.23894836,4000.0,,0
77.817,13.497,0.1922629,0.23374633,,0.26429483,0.28140032,0.25355732,0.22684693,0.25674066,0.21961884,0.2713652,0.29169607,0.27616665,0.26525363,0.2936611,0.30419716,0.32867798,0.36297238,0.3029029,0.36062676,0.3337382,0.006225591554064476,0.04482701522214147,0.1922629,17,889.0,0.47859108,5000.0,,0
77.817,13.542,0.24709482,0.21911924,,0.2361797,0.32632837,0.30456546,0.24586818,0.268045,0.25505435,0.31834388,0.28354758,0.29898614,0.26297313,0.3124303,0.3622255,0.3502561,0.40156636,0.33402795,0.3535682,0.36058408,0.006407181730680241,0.04950106218568385,0.21911924,14,883.0,0.52713984,5656.85424949238,,0
77.817,13.587,0.24549524,0.23472807,0.20265014,0.29748547,0.29210967,0.30079854,0.2878826,0.2707411,0.23237415,0.33761486,0.27147666,0.30993354,0.25323066,0.30192578,0.3321503,0.34062657,0.38065237,0.30942422,0.32385662,0.33174846,0.004777965979819439,0.04283857237766158,0.20265014,19,820.0,0.3961096,5000.0,,0
77.817,13.632,0.2233972,0.19931628,,0.21279995,0.25210726,0.23332205,0.23504029,0.25264353,0.21115497,0.28590432,0.24163625,0.27723813,0.23300557,0.26176795,0.3020963,0.31418857,0.35195142,0.27405077,0.28836742,0.30574054,0.005126488062625328,0.03931598504673667,0.19931628,18,789.0,0.40599108,4472.13595499958,,0
77.817,13.677,0.23086503,0.21900313,,0.27093315,0.30580857,0.3146005,0.24233834,0.2821797,0.22652115,0.31949028,0.27274698,0.29994026,0.2688645,0.28501558,0.36519533,0.344612,0.40407568,0.31695795,0.35098246,0.3610067,0.006090063802252041,0.0499749102229903,0.21900313,15,769.0,0.3974122,4123.105625617661,,0
77.817,13.722,0.23407519,0.21404241,,0.25853917,0.25698647,0.2851834,0.24173933,0.2729547,0.23241554,0.2937768,0.25296217,0.3148328,0.25346985,0.30184695,0.3579857,0.3563653,0.3971734,0.31573337,0.3543069,0.35271627,0.0069587965378682705,0.05108514642737058,0.21404241,14,755.0,0.3107088,4000.0,,0
77.817,13.767,0.24331313,0.17600605,,0.23424451,0.28540438,0.25776744,0.21234661,0.25402388,0.23673712,0.28828606,0.24571155,0.30820417,0.23580338,0.2818857,0.32629335,0.33394006,0.39458585,0.27879128,0.32222572,0.32004398,0.005976358974240319,0.049785645463862174,0.17600605,18,744.0,0.36918816,4123.105625617661,,0
77.817,13.812,0.22403523,0.17326702,,0.22290525,0.22606437,0.22903913,0.20507434,0.26297,0.22489262,0.28860265,0.25259477,0.3200705,0.23949577,0.3124186,0.34560084,0.34904197,0.36956084,0.28192428,0.29756185,0.30996376,0.007081005629338269,0.053239520059627905,0.17326702,18,747.0,0.4121741,4472.13595499958,,0
77.817,13.857,0.23209766,0.16814807,,0.22114556,0.22885205,0.25201666,0.21801272,0.25495332,0.21539901,0.28109217,0.22128293,0.28763893,0.21089667,0.2782119,0.35869727,0.3565679,0.36772883,0.3008752,0.32138023,0.30703264,0.007054696613450561,0.05536855565235582,0.16814807,16,723.0,0.36030307,5000.0,,0
77.817,13.901,0.19696012,0.157812,,0.20169617,0.19005963,0.22421698,0.22678046,0.22889279,0.18269335,0.25609115,0.19440834,0.24360874,0.17980862,0.2549712,0.29751584,0.28991094,0.2842414,0.23336945,0.2705242,0.25728127,0.004670986669751657,0.039566809293666426,0.157812,19,722.0,0.45130026,5656.85424949238,,0
77.817,13.946,0.20934522,0.19034724,0.13319679,0.23989616,0.26868975,0.29510462,0.28848487,0.29116738,0.22422403,0.34992272,0.24454518,0.3035866,0.20833874,0.29371893,0.3737138,0.4249182,0.44110134,0.35473427,0.4036872,0.38539335,0.010603381946362189,0.08196193539171324,0.13319679,14,709.0,0.47316113,6403.1242374328485,,0
77.817,13.991,0.22304112,0.18318063,0.1678464,0.2442824,0.2089609,0.27047262,0.225403,0.24614128,0.19591106,0.2689845,0.20615426,0.2669646,0.18914458,0.2787826,0.33247358,0.33341855,0.36161458,0.26506025,0.37615657,0.28972465,0.006759037272968666,0.05821061603020193,0.1678464,18,671.0,0.48459324,7211.102550927978,,0
77.817,14.036,0.26312494,0.19088924,,0.22703028,0.1989572,0.2504456,0.2098955,0.32705674,0.2544616,0.31723937,0.24323149,0.31318262,0.20280728,0.3551546,0.41793802,0.36486614,0.4357267,0.3324394,0.40548012,0.35561037,0.00965916780734228,0.07612615137191549,0.19088924,13,630.0,0.6587402,8062.257748298549,,0
77.817,14.081,0.26436827,0.21209142,,0.1934774,0.26929194,0.3008157,0.27413043,0.3492174,0.3105938,0.2806394,0.2802499,0.3266549,0.2646267,0.33075383,0.45504954,0.4211561,0.45260873,0.30383733,0.38526532,0.29905817,0.007734946938145918,0.07015426723145858,0.1934774,15,556.0,0.9579386,7280.1098892805185,,0
77.817,14.126,0.2678544,0.173277,,0.22461408,0.28869417,0.2688158,0.25596225,0.3542437,0.25107947,0.3540719,0.2426232,0.3447286,0.24301304,0.35463595,0.3745569,0.36052492,0.40460634,0.32239503,0.36964855,0.35443676,0.007495134055992597,0.06217352168910036,0.173277,11,530.0,1.0749584,6324.555320336759,,0
77.817,14.171,0.30188206,0.24808353,,0.30553776,0.34159315,0.31778735,0.40406692,0.43787593,0.34026286,0.4370463,0.40551138,0.41955668,0.35176954,0.36906055,0.38162705,0.35724592,0.3690981,0.35925826,0.38405025,0.36124548,0.0037282014206385925,0.047062902338485924,0.24808353,6,497.0,1.9404775,5385.1648071345035,,0
77.817,14.216,0.23144825,0.18016312,,0.24390167,0.29485694,0.27082697,0.3131193,0.335225,0.26320478,0.3399516,0.28391868,0.36024985,0.34511262,0.3933323,0.4324024,0.43352118,0.464403,0.3876673,0.44719782,0.4188663,0.012067778218417397,0.07919964280763868,0.18016312,11,513.0,2.1753743,4472.13595499958,,0
77.817,14.261,0.36334416,0.18333063,,0.24202982,0.3750581,0.31090146,0.2627718,0.34594753,0.30983803,0.32052645,0.28015572,0.31615263,0.2660943,0.38152003,0.47270107,0.4504995,0.47982866,0.30423233,0.42892012,0.34442794,0.006977705903902513,0.07743975051476606,0.18333063,12,601.0,1.0524653,3605.551275463989,,0
77.817,14.306,0.3848122,0.17375737,,0.26294047,0.3520796,0.30370903,0.2311436,0.2929994,0.30247998,0.33242676,0.2941193,0.3343421,0.25796372,0.40887356,0.41859412,0.41534713,0.45061547,0.26491064,0.4090866,0.405265,0.006628938690421101,0.07381213762372264,0.17375737,11,634.0,0.6001528,2828.42712474619,,0
77.817,14.351,0.22394171,0.16576481,,0.21838155,0.25080496,0.23947354,0.21608214,0.24612029,0.24105714,0.2668198,0.2432454,0.26535618,0.25036052,0.3066713,0.35534918,0.37363005,0.412456,0.24075747,0.3203219,0.3057293,0.0072274977772636105,0.059257491973801764,0.16576481,16,473.0,1.2209411,2236.06797749979,,0
77.817,14.396,0.18379578,0.18317583,,0.21856467,0.2045952,0.2618474,0.19233553,0.21621409,0.18722104,0.2695846,0.19418527,0.25670245,0.18524267,0.25418252,0.33708552,0.28598365,0.32385248,0.22350484,0.28555214,0.32289892,0.005698289840351687,0.050475535356566265,0.18317583,19,416.0,1.1055706,2000.0,,0
77.817,14.44,0.21618587,0.17753366,,0.23971741,0.19782497,0.25026774,0.20634626,0.20979397,0.19545566,0.33131114,0.20629875,0.27012593,0.19890468,0.29780796,0.3507819,0.3784288,0.44111854,0.2560502,0.35856625,0.37048617,0.009177008342588305,0.07626548324813452,0.17753366,14,337.0,0.29052442,2236.06797749979,,0
77.817,14.485,0.17338471,0.18146682,,0.2139242,0.17622223,0.20088442,0.19141775,0.2119555,0.18487114,0.22447534,0.18016,0.23881553,0.1811479,0.2644682,0.31980112,0.28722486,0.31044132,0.20643367,0.24285069,0.279705,0.005250126825543729,0.045910347246191696,0.17338471,19,336.0,0.2835527,2828.42712474619,,0
77.817,14.53,0.19722605,0.1829267,,0.1897614,0.216691,0.19341677,0.1940131,0.235008,0.21788016,0.27475291,0.20306492,0.2948515,0.22681566,0.25449935,0.30682078,0.33374563,0.34193322,0.29073712,0.3261546,0.3625176,0.008447966280271479,0.057746832773562455,0.1829267,18,327.0,0.27562597,3605.551275463989,,0
77.817,14.575,0.22536506,0.21556829,,0.23589708,0.19020118,0.23002754,0.21865171,0.25026044,0.2292598,0.32534856,0.2571252,0.3433942,0.26780096,0.34644395,0.3978033,0.3713049,0.408416,0.3153234,0.32968953,0.3645662,0.009282126207774176,0.06705982377626711,0.19020118,15,336.0,0.34637967,4472.13595499958,,0
77.817,14.62,0.18959877,0.20313698,,0.20767793,0.25105217,0.21497329,0.22209929,0.2419512,0.2620771,0.31366885,0.23396671,0.3244701,0.25708926,0.37339792,0.36499077,0.32810906,0.41500595,0.31580934,0.32028183,0.3146244,0.008570642558229214,0.0631558303509959,0.18959877,16,365.0,0.30012685,4123.105625617661,,0
77.817,14.665,0.36756027,0.2719362,,0.27978405,0.34108093,0.36508113,0.35558563,0.40580603,0.3846008,0.38456136,0.39660755,0.4389865,0.42358163,0.46357864,0.49360567,0.4218574,0.5494361,0.36984006,0.48722523,0.48108408,0.009277869220268393,0.06940279067153085,0.2719362,3,340.0,0.33052236,3605.551275463989,,1
77.817,14.71,0.31748253,0.33696988,,0.29113197,0.34152976,0.3019239,0.2740373,0.40826285,0.4202318,0.4344349,0.3639158,0.42543003,0.39048734,0.43832958,0.5201818,0.43108165,0.4148191,0.33989334,0.4251278,0.44499147,0.006945024714638284,0.06261387535365005,0.2740373,7,332.0,0.7938255,2828.42712474619,,0
77.817,14.755,0.2765093,0.1792085,,0.24007288,0.28818333,0.27831903,0.2566449,0.30557263,0.3054959,0.35566673,0.30113658,0.39641,0.31529516,0.4250291,0.48968086,0.3941793,0.4825305,0.34865087,0.4233208,0.4595716,0.011930146860249883,0.08436520792854586,0.1792085,11,341.0,0.60324377,2236.06797749979,,0
77.817,14.8,0.3441665,0.28588542,,0.30222857,0.30435488,0.38547745,0.27732232,0.434915,0.4512947,0.45412725,0.42957082,0.46701545,0.40801093,0.4004532,0.48906937,0.45967677,0.4900251,0.37887195,0.44053063,0.45650458,0.008073323733610983,0.06767261394984792,0.27732232,5,336.0,0.48925143,2000.0,,0
77.817,14.845,0.2092729,0.18770298,,0.1734889,0.23421003,0.2096487,0.22964232,0.2489468,0.24715695,0.23393133,0.22561134,0.28376338,0.21524996,0.27479258,0.37762064,0.3295806,0.3179646,0.2640291,0.25447777,0.27013972,0.005606295178158259,0.04882771054545472,0.1734889,18,352.0,0.30236197,2236.06797749979,,0
77.817,14.89,0.26035503,0.20797221,,0.24120496,0.31745803,0.2879251,0.29470435,0.31735352,0.26394224,0.3455397,0.32471582,0.4043315,0.33799222,0.38868684,0.40925348,0.43290114,0.46486527,0.40053442,0.44371685,0.4662417,0.011715000893105043,0.076115857583693,0.20797221,11,289.0,0.68326,2828.42712474619,,0
77.817,14.934,0.3024158,0.30152854,,0.2971345,0.34538823,0.27891922,0.30149543,0.33446333,0.3205303,0.42305422,0.39112613,0.4457038,0.4141655,0.4458383,0.49669027,0.44697013,0.5502404,0.42830196,0.4589212,0.46475768,0.011205868823846981,0.0775038551015261,0.27891922,8,273.0,0.30011168,3605.551275463989,,1
77.817,14.979,0.16126835,0.16130762,,0.17088623,0.18787935,0.23618738,0.2208189,0.24567454,0.23797368,0.22883755,0.2328137,0.2352084,0.23045959,0.26713502,0.25817215,0.30949318,0.29921976,0.24078082,0.26539788,0.3019948,0.006217411304180162,0.042450191918275766,0.16126835,19,274.0,0.27836335,4472.13595499958,,0
77.817,15.024,0.24903043,0.22950864,,0.23355068,0.26433247,0.26872072,0.30061603,0.36373737,0.373775,0.36542618,0.3824108,0.384166,0.356185,0.40069467,0.44666857,0.4292259,0.4596027,0.37476626,0.39781302,0.46207613,0.011232757553601726,0.0736713088783179,0.22950864,6,283.0,0.3781053,5385.1648071345035,,0
77.817,15.069,0.2661057,0.20933524,,0.23253292,0.34392545,0.2574571,0.3292972,0.39014912,0.357256,0.34539446,0.33115476,0.37823263,0.4143215,0.46586654,0.49062118,0.37511554,0.46399298,0.3898476,0.44485173,0.47941053,0.011744068512262838,0.08129435136289576,0.20933524,8,307.0,0.6089719,5830.951894845301,,0
77.817,15.114,0.26269123,0.23146993,0.21965677,0.21893571,0.29586086,0.27847448,0.312294,0.31687844,0.35395515,0.364022,0.32960364,0.3502417,0.3295594,0.40748018,0.43351403,0.37904072,0.38810566,0.33206838,0.3710344,0.3847958,0.008294000005310675,0.0601273684518642,0.21893571,11,351.0,1.2024589,5385.1648071345035,,0
77.817,15.159,0.19671154,0.17790939,0.1939657,0.18724053,0.265324,0.1843359,0.25458667,0.26744127,0.2835346,0.24200483,0.2593424,0.29845157,0.2600198,0.32079333,0.31260258,0.2940131,0.29253456,0.26019034,0.2847401,0.2903023,0.005695432193308552,0.04389112684853722,0.17790939,20,461.0,0.90824354,5099.019513592784,,0
77.817,15.204,0.20996885,0.19246067,0.18289196,0.19066413,0.24909276,0.21857083,0.27624592,0.28050473,0.26967034,0.23028748,0.2522944,0.27898318,0.26453146,0.2578061,0.3087813,0.29435247,0.26868182,0.26053423,0.2672604,0.27016634,0.004163511917153478,0.034638968059006646,0.18289196,20,469.0,1.1834695,5000.0,,0
77.817,15.249,0.19746123,0.17779252,0.16351172,0.18373077,0.22443634,0.22665593,0.251361,0.28265718,0.25899115,0.21443991,0.24959303,0.29399964,0.24985032,0.3122099,0.34174043,0.2879743,0.31863838,0.2426693,0.278186,0.32793579,0.006616275201805629,0.05020199151433293,0.16351172,20,464.0,0.11168667,5099.019513592784,,0
77.817,15.294,0.21142587,0.19759916,0.19010736,0.19375773,0.24516858,0.2667084,0.19677216,0.3034307,0.27052453,0.19708201,0.24015573,0.30050498,0.22976492,0.26800755,0.3228215,0.28854775,0.30243334,0.22484492,0.26592624,0.28162706,0.004025188571428571,0.04183426331248937,0.19010736,20,493.0,0.8993635,5385.1648071345035,,0
77.817,15.339,0.21168129,0.17668569,0.17334566,0.16923727,0.25676766,0.23503745,0.21046142,0.28701887,0.26965815,0.24004208,0.2753682,0.30041614,0.2516309,0.306522,0.35221127,0.38881338,0.3772844,0.27301145,0.3141966,0.31959683,0.008301721890600106,0.06211282392331559,0.16923727,17,510.0,0.90858924,5000.0,,0
77.817,15.384,0.21298623,0.21844196,0.19165352,0.18132684,0.2644378,0.25488418,0.203114,0.27118236,0.26358992,0.22217737,0.24403422,0.29937333,0.22654346,0.26002938,0.3256739,0.320063,0.29024795,0.24250567,0.2612726,0.29267704,0.004218451704726501,0.03975014072385371,0.18132684,20,441.0,0.89213324,4123.105625617661,,0
77.817,15.429,0.20011888,0.20548888,0.19525386,0.1835726,0.2217198,0.2298513,0.22440855,0.25625938,0.26670346,0.2242689,0.22973989,0.30516964,0.22349289,0.26423755,0.3110987,0.2953494,0.29660386,0.25322112,0.28392768,0.30644208,0.005299823667020712,0.03959901124585763,0.1835726,20,423.0,0.40042397,3162.2776601683795,,0
77.817,15.473,0.19206399,0.18599711,0.15710035,0.16889705,0.22667244,0.21869172,0.21704191,0.23168121,0.25157714,0.21274324,0.22192234,0.27396944,0.20861281,0.24817674,0.31643042,0.27961782,0.286458,0.24653377,0.29634663,0.28838003,0.00581203446362188,0.042810585654710284,0.15710035,20,388.0,0.44495147,2236.06797749979,,0
77.817,15.518,0.17530802,0.1561996,0.18301558,0.18527098,0.21682556,0.1839374,0.21051481,0.26287517,0.27482057,0.23354004,0.2635301,0.2984341,0.27039155,0.2788941,0.41599512,0.35621107,0.40979287,0.30760634,0.30357605,0.40612823,0.011253361229421135,0.07814314856262403,0.1561996,16,373.0,0.24919,1414.213562373095,,0
77.817,15.563,0.1852705,0.17244154,0.15922055,0.16493218,0.19759807,0.20247786,0.19225892,0.2255618,0.25302896,0.2110154,0.22144365,0.2528781,0.22344775,0.22227646,0.268496,0.25177804,0.26651293,0.2194556,0.24275929,0.28279945,0.0047515327004779605,0.034677545235377874,0.15922055,20,387.0,0.33548182,1000.0,,0
77.817,15.608,0.3818479,0.18067028,0.440605,0.3342293,0.28168336,0.2486112,0.22414146,0.28101432,0.2893187,0.26574847,0.2754196,0.3171808,0.24364865,0.28467375,0.32216078,0.30632177,0.3716777,0.26978463,0.3009769,0.32112122,-6.0899824747743686e-05,0.05631257511406236,0.18067028,17,344.0,0.19592392,1414.213562373095,,0
77.817,15.653,0.20239681,0.18050112,0.14550641,0.17546986,0.20674773,0.27479646,0.24537933,0.2991583,0.33270925,0.2343693,0.2558916,0.289588,0.23896517,0.2731443,0.27083227,0.27584866,0.2937618,0.23985313,0.26624593,0.28066865,0.00466414407063197,0.045905334763561796,0.14550641,20,341.0,0.07402479,2236.06797749979,,0
77.817,15.698,0.21740973,0.19625743,0.16716616,0.19298849,0.22382006,0.23557891,0.23591167,0.3139009,0.3066151,0.26274282,0.2774987,0.314142,0.26572883,0.3014042,0.31675193,0.29222488,0.34677756,0.2730726,0.30137333,0.30069688,0.006262619853956452,0.047885900389631385,0.16716616,20,356.0,0.16316181,3162.2776601683795,,0
77.817,15.743,0.21802843,0.20582147,0.22811288,0.2053344,0.26499397,0.22041535,0.2314359,0.30753025,0.27644607,0.22929294,0.2624161,0.31548035,0.25907892,0.29332733,0.3433559,0.38281322,0.4271103,0.30829877,0.36119637,0.3984796,0.00906630028677642,0.06555939668507524,0.2053344,16,342.0,0.25810343,4123.105625617661,,0
77.817,15.788,0.20768712,0.19489723,0.19484994,0.19943583,0.22631975,0.23742326,0.28436208,0.42635152,0.4769745,0.33912534,0.39851978,0.4017673,0.42839286,0.35284206,0.32464194,0.40225762,0.44164228,0.3229532,0.3979104,0.41735756,0.011307102875730217,0.09237572741207527,0.19484994,10,326.0,0.22092171,5099.019513592784,,0
77.817,15.833,0.21172331,0.20963097,0.16614021,0.21450542,0.22764032,0.2557412,0.26346448,0.42783952,0.4243818,0.34420854,0.36809894,0.34866115,0.43902054,0.3341318,0.40513924,0.4381828,0.4266995,0.2883927,0.33163226,0.3573303,0.009797859599044077,0.08659159817782992,0.16614021,12,314.0,0.20923749,5000.0,,0
77.817,15.878,0.10051128,0.015982462,0.12077563,0.07847107,0.18846005,0.11564946,0.16844578,-0.09982754,-0.058675136,0.07268609,0.117579654,0.10347517,0.1295769,0.095705375,0.17794117,0.20398608,0.15006652,0.1507933,0.15320182,0.101538464,0.0037479774989378645,0.07490429856491058,-0.09982754,20,293.0,0.07053114,4242.640687119285,,0
77.817,15.923,0.23444696,0.21594061,0.21697098,0.2291899,0.27871,0.26868054,0.2504659,0.34252778,0.3239815,0.27284604,0.2952954,0.31468013,0.29027662,0.3209289,0.43846023,0.42855394,0.5259261,0.31267324,0.38707972,0.37840515,0.010122312655337227,0.07948768834394276,0.21594061,15,312.0,0.1480848,3605.551275463989,,1
